,age,nationality,place_birth,sex,province,relationship,main_occupation,availability,search_work,search_reason,search_steps,search_method,search_months,main_activity,main_prof_situation,main_sector,contract_type,hours
9469,9,1,1,1,48,1,7.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
9470,14,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
9471,12,2,3,1,48,1,8.0,,N,,,,,4.0,4.0,2.0,1.0,44.0
9472,3,1,1,6,1,3,,,,,,,,,,,,
9473,5,1,1,6,1,3,5.0,S,S,6.0,S,7.0,4.0,4.0,4.0,2.0,,
9474,16,1,1,6,48,2,7.0,,N,,,,,2.0,4.0,2.0,,
9475,12,1,1,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9476,17,1,1,6,20,1,,,N,,,,,,,,,
9477,4,1,1,1,48,3,,,N,,,,,,,,,
9478,13,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,43.0
9479,1,1,1,1,20,3,,,,,,,,,,,,
9480,10,1,1,1,48,2,3.0,,N,,,,,10.0,4.0,2.0,1.0,40.0
9481,10,1,1,1,1,2,8.0,,N,,,,,6.0,4.0,2.0,,
9482,6,1,1,6,48,3,5.0,,N,,,,,9.0,4.0,2.0,1.0,37.0
9483,14,1,1,1,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
9484,2,2,1,1,20,3,,,,,,,,,,,,
9485,15,1,2,6,48,2,5.0,,N,,,,,4.0,4.0,2.0,,
9486,5,1,1,1,1,3,,,N,,,,,,,,,
9487,10,1,1,6,20,2,4.0,,N,,,,,4.0,4.0,2.0,1.0,23.0
9488,2,1,1,1,20,3,,,,,,,,,,,,
9489,9,1,1,6,20,2,3.0,,N,,,,,6.0,4.0,2.0,1.0,40.0
9490,9,1,1,1,48,1,4.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
9491,11,1,3,1,48,1,1.0,,N,,,,,4.0,2.0,,,40.0
9492,3,1,1,1,20,3,,,,,,,,,,,,
9493,11,1,1,6,1,1,4.0,,N,,,,,9.0,4.0,1.0,1.0,38.0
9494,3,1,1,6,48,3,,,,,,,,,,,,
9495,12,1,1,6,48,2,5.0,,N,,,,,4.0,2.0,,,40.0
9496,12,1,1,1,1,1,5.0,,N,,,,,4.0,2.0,,,54.0
9497,10,1,1,1,48,1,3.0,,N,,,,,4.0,4.0,2.0,1.0,32.0
9498,10,1,1,6,48,1,9.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9499,9,1,1,1,48,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,-0.0
9500,3,1,1,6,20,3,,,,,,,,,,,,
9501,15,1,1,6,48,2,9.0,,N,,,,,10.0,4.0,2.0,,
9502,9,1,1,6,48,2,3.0,,N,,,,,5.0,4.0,2.0,1.0,34.0
9503,10,1,2,1,1,1,1.0,,N,,,,,4.0,2.0,,,55.0
9504,10,1,1,1,1,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9505,7,1,3,6,20,1,5.0,S,S,6.0,S,1.0,16.0,4.0,4.0,2.0,,
9506,10,1,1,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,39.0
9507,11,1,1,6,20,2,5.0,S,S,6.0,S,7.0,55.0,4.0,4.0,2.0,,
9508,10,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,-0.0
9509,9,1,1,1,20,1,2.0,S,S,6.0,S,7.0,9.0,2.0,4.0,2.0,,
9510,12,1,1,1,20,1,4.0,,N,,,,,4.0,4.0,2.0,1.0,0.0
9511,10,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9512,3,1,1,1,20,3,,,,,,,,,,,,
9513,17,1,2,1,20,1,2.0,,N,,,,,8.0,4.0,2.0,,
9514,11,1,1,1,1,1,9.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9515,18,1,2,1,48,1,8.0,,N,,,,,2.0,4.0,2.0,,
9516,14,1,2,1,20,1,1.0,,N,,,,,8.0,2.0,,,40.0
9517,4,1,2,1,20,3,9.0,,N,,,,,2.0,4.0,2.0,,
9518,11,1,1,1,48,1,2.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
9519,10,1,3,6,20,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,40.0
9520,2,1,1,6,48,3,,,,,,,,,,,,
9521,13,1,1,6,1,1,5.0,,N,,,,,4.0,4.0,2.0,,
9522,1,1,1,1,20,3,,,,,,,,,,,,
9523,17,1,2,1,48,2,7.0,,N,,,,,2.0,4.0,2.0,,
9524,15,1,2,1,48,1,5.0,,N,,,,,4.0,2.0,,,
9525,11,1,1,1,20,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9526,3,1,1,1,1,3,,,N,,,,,,,,,
9527,12,1,1,6,20,2,2.0,,N,,,,,9.0,4.0,1.0,5.0,47.0
9528,15,1,2,6,1,2,5.0,,N,,,,,4.0,4.0,2.0,,
9529,17,1,1,1,48,2,1.0,,N,,,,,4.0,2.0,,,
9530,12,1,1,6,48,1,4.0,,N,,,,,9.0,4.0,1.0,,
9531,11,1,1,6,20,2,4.0,,N,,,,,4.0,4.0,2.0,1.0,25.0
9532,16,1,2,6,48,2,3.0,,N,,,,,2.0,4.0,2.0,,
9533,4,1,1,6,48,3,,,N,,,,,,,,,
9534,3,1,1,1,20,3,,,,,,,,,,,,
9535,12,1,1,6,48,1,5.0,S,S,5.0,S,7.0,2.0,8.0,4.0,2.0,1.0,33.0
9536,14,1,1,6,1,1,2.0,,N,,,,,9.0,4.0,2.0,,
9537,17,1,2,6,20,1,5.0,,N,,,,,9.0,4.0,1.0,,
9538,9,1,1,6,20,2,4.0,,N,,,,,9.0,4.0,1.0,5.0,38.0
9539,8,2,3,1,1,3,,,N,,,,,,,,,
9540,13,1,2,6,20,2,4.0,,N,,,,,1.0,4.0,2.0,,
9541,18,1,1,6,48,1,,,N,,,,,,,,,
9542,11,1,1,6,1,2,2.0,,N,,,,,9.0,4.0,1.0,1.0,39.0
9543,9,1,1,6,48,1,4.0,,N,,,,,8.0,4.0,2.0,1.0,40.0
9544,13,1,1,1,48,1,4.0,,N,,,,,4.0,4.0,2.0,,
9545,2,1,1,1,48,3,,,,,,,,,,,,
9546,5,1,1,6,48,3,3.0,,N,,,,,3.0,4.0,2.0,,
9547,1,1,1,1,48,3,,,,,,,,,,,,
9548,3,1,1,1,48,3,,,,,,,,,,,,
9549,14,1,1,6,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
9550,10,2,3,6,20,2,,,N,,,,,,,,,
9551,15,1,1,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,,
9552,14,1,1,1,48,1,1.0,,N,,,,,4.0,4.0,2.0,,
9553,9,1,1,1,48,3,8.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9554,6,1,1,1,48,3,5.0,,N,,,,,4.0,2.0,,,40.0
9555,15,1,2,6,1,2,,,N,,,,,,,,,
9556,16,1,2,1,48,1,5.0,,N,,,,,10.0,4.0,2.0,,
9557,15,1,1,1,48,1,8.0,,N,,,,,4.0,2.0,,,
9558,11,1,1,6,48,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9559,10,1,1,1,1,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,2.0
9560,13,1,1,6,20,2,,,N,,,,,,,,,
9561,9,2,3,1,48,2,5.0,,N,,,,,4.0,4.0,2.0,,
9562,9,1,1,1,48,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,-0.0
9563,16,1,2,6,48,1,9.0,,N,,,,,10.0,4.0,2.0,,
9564,1,2,1,1,1,3,,,,,,,,,,,,
9565,3,2,2,6,20,3,,,,,,,,,,,,
9566,13,1,1,6,48,2,9.0,,N,,,,,10.0,4.0,2.0,5.0,7.0
9567,16,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
9568,4,1,1,1,48,3,,,N,,,,,,,,,
9569,10,1,1,1,1,3,7.0,,N,,,,,2.0,2.0,,,40.0
9570,9,1,1,6,20,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,44.0
9571,5,1,1,6,48,3,2.0,,N,,,,,9.0,4.0,2.0,5.0,36.0
9572,10,1,1,1,48,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,39.0
9573,11,1,1,1,48,1,3.0,,N,,,,,2.0,3.0,,,2.0
9574,13,1,2,6,48,2,5.0,,N,,,,,4.0,4.0,2.0,,
9575,10,1,1,6,1,1,4.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9576,15,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
9577,6,1,1,6,20,3,5.0,S,S,6.0,S,7.0,1.0,4.0,4.0,2.0,,
9578,7,1,1,6,48,3,4.0,,N,,,,,8.0,4.0,2.0,1.0,36.0
9579,15,1,1,6,1,2,6.0,,N,,,,,1.0,2.0,,,
9580,2,1,1,6,48,3,,,,,,,,,,,,
9581,13,1,2,6,20,2,9.0,,N,,,,,2.0,4.0,2.0,,
9582,13,1,1,1,48,1,2.0,,N,,,,,8.0,2.0,,,40.0
9583,9,1,3,6,1,1,5.0,S,S,6.0,S,1.0,43.0,4.0,4.0,2.0,,
9584,15,1,1,6,48,2,5.0,,N,,,,,4.0,4.0,2.0,,
9585,8,1,1,6,48,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,36.0
9586,3,1,1,1,48,3,,,,,,,,,,,,
9587,9,1,1,1,48,1,3.0,,N,,,,,3.0,4.0,2.0,1.0,40.0
9588,10,1,1,1,48,1,5.0,,N,,,,,4.0,2.0,,,38.0
9589,13,1,1,1,20,1,7.0,,N,,,,,4.0,2.0,,,
9590,15,1,1,6,20,1,2.0,,N,,,,,9.0,4.0,2.0,,
9591,10,1,1,6,20,1,9.0,,N,,,,,8.0,4.0,2.0,1.0,37.0
9592,3,1,1,1,20,3,,,,,,,,,,,,
9593,1,1,1,1,20,3,,,,,,,,,,,,
9594,10,1,1,6,48,1,5.0,,N,,,,,9.0,4.0,1.0,1.0,34.0
9595,2,1,1,6,48,3,,,,,,,,,,,,
9596,11,1,1,1,20,1,2.0,,N,,,,,4.0,4.0,2.0,1.0,26.0
9597,14,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
9598,12,1,3,6,48,1,5.0,,N,,,,,7.0,3.0,,,40.0
9599,3,1,3,1,48,3,,,N,,,,,,,,,
9600,5,1,1,6,20,3,2.0,,N,,,,,9.0,4.0,2.0,2.0,7.0
9601,4,1,1,6,48,3,,,N,,,,,,,,,
9602,11,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
9603,3,1,1,6,48,3,,,,,,,,,,,,
9604,9,1,1,1,48,3,2.0,,N,,,,,8.0,4.0,2.0,1.0,-0.0
9605,3,1,1,1,20,3,,,,,,,,,,,,
9606,12,2,3,1,48,2,3.0,,N,,,,,2.0,4.0,2.0,,
9607,15,1,1,6,20,2,4.0,,N,,,,,2.0,4.0,2.0,,
9608,17,1,2,6,1,1,9.0,,N,,,,,10.0,4.0,2.0,,
9609,9,1,1,6,48,1,5.0,,N,,,,,9.0,4.0,1.0,1.0,31.0
9610,18,1,1,6,1,2,6.0,,N,,,,,1.0,2.0,,,
9611,11,1,1,1,20,1,4.0,N,S,4.0,S,7.0,7.0,8.0,4.0,2.0,1.0,37.0
9612,12,1,1,1,48,1,3.0,,N,,,,,8.0,2.0,,,40.0
9613,11,1,1,1,1,2,1.0,,N,,,,,4.0,2.0,,,41.0
9614,11,1,1,1,20,1,2.0,,N,,,,,9.0,4.0,2.0,1.0,38.0
9615,15,1,1,6,48,2,5.0,,N,,,,,10.0,4.0,2.0,,
9616,11,1,1,1,48,1,5.0,,N,,,,,9.0,4.0,1.0,5.0,-0.0
9617,12,1,1,6,20,1,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
9618,15,1,2,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,,
9619,14,1,1,1,1,1,8.0,,N,,,,,2.0,4.0,2.0,,
9620,17,1,1,6,1,2,6.0,,N,,,,,1.0,2.0,,,
9621,3,1,1,6,20,3,,,,,,,,,,,,
9622,15,1,2,1,1,2,7.0,,N,,,,,2.0,4.0,2.0,,
9623,11,1,2,6,20,2,9.0,,N,,,,,8.0,4.0,2.0,1.0,36.0
9624,14,1,1,6,20,1,2.0,,N,,,,,9.0,4.0,1.0,,
9625,16,1,2,1,48,1,8.0,,N,,,,,2.0,4.0,2.0,,
9626,6,1,1,1,20,3,5.0,,N,,,,,3.0,4.0,2.0,,
9627,17,1,1,6,1,1,6.0,,N,,,,,1.0,2.0,,,
9628,16,1,2,1,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
9629,9,1,1,6,20,4,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
9630,8,1,1,1,20,3,2.0,,N,,,,,5.0,4.0,2.0,1.0,40.0
9631,11,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
9632,14,1,1,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,,
9633,15,1,2,6,48,1,9.0,,N,,,,,10.0,4.0,2.0,,
9634,3,1,1,1,48,3,,,,,,,,,,,,
9635,14,1,1,1,48,1,9.0,,N,,,,,4.0,4.0,2.0,,
9636,2,1,1,6,48,3,,,,,,,,,,,,
9637,12,1,2,1,1,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,31.0
9638,11,1,2,1,20,1,5.0,,N,,,,,4.0,1.0,,,53.0
9639,17,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,,
9640,6,1,1,6,48,3,4.0,,N,,,,,9.0,4.0,2.0,3.0,15.0
9641,10,1,1,1,1,1,9.0,,N,,,,,8.0,4.0,2.0,1.0,45.0
9642,4,1,1,1,20,3,,,N,,,,,,,,,
9643,14,1,2,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
9644,11,1,1,1,48,1,7.0,,N,,,,,8.0,4.0,2.0,1.0,40.0
9645,15,1,2,1,48,2,3.0,,N,,,,,2.0,4.0,2.0,,
9646,15,1,1,6,48,1,7.0,,N,,,,,4.0,4.0,2.0,,
9647,10,1,2,1,20,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
9648,17,1,1,1,48,1,4.0,,N,,,,,6.0,4.0,2.0,,
9649,12,1,1,6,20,1,9.0,,N,,,,,2.0,4.0,2.0,1.0,0.0
9650,14,1,2,6,48,1,5.0,,N,,,,,10.0,4.0,2.0,,
9651,17,1,1,6,20,1,7.0,,N,,,,,2.0,5.0,,,
9652,2,1,1,1,20,3,,,,,,,,,,,,
9653,15,1,2,6,48,2,5.0,,N,,,,,4.0,2.0,,,
9654,15,1,2,1,48,1,8.0,,N,,,,,2.0,4.0,2.0,,
9655,14,1,1,6,48,1,4.0,,N,,,,,4.0,4.0,2.0,,
9656,15,1,2,6,20,1,,,N,,,,,,,,,
9657,5,1,1,1,20,3,5.0,,N,,,,,4.0,4.0,2.0,1.0,4.0
9658,7,1,1,6,48,3,3.0,,N,,,,,8.0,4.0,2.0,1.0,40.0
9659,15,1,2,6,20,1,5.0,,N,,,,,4.0,2.0,,,
9660,16,1,2,1,20,1,8.0,,N,,,,,4.0,2.0,,,
9661,15,1,1,1,48,1,1.0,,N,,,,,2.0,4.0,2.0,,
9662,17,1,1,6,20,1,5.0,,N,,,,,9.0,4.0,1.0,,
9663,4,1,1,6,48,3,,,N,,,,,,,,,
9664,16,1,2,6,48,1,8.0,,N,,,,,2.0,4.0,2.0,,
9665,1,1,1,1,48,3,,,,,,,,,,,,
9666,8,1,1,6,1,2,4.0,S,S,6.0,S,8.0,13.0,9.0,4.0,1.0,,
9667,15,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
9668,7,1,1,6,48,1,4.0,,N,,,,,4.0,4.0,2.0,1.0,39.0
9669,3,1,1,1,20,3,,,,,,,,,,,,
9670,9,1,1,6,48,2,5.0,S,S,6.0,S,7.0,3.0,9.0,4.0,2.0,,
9671,18,1,2,6,1,1,,,N,,,,,,,,,
9672,12,1,1,1,20,1,7.0,,N,,,,,2.0,3.0,,,0.0
9673,3,1,1,1,48,3,,,,,,,,,,,,
9674,14,1,1,6,20,2,4.0,,N,,,,,4.0,4.0,2.0,,
9675,13,1,2,6,48,2,9.0,,N,,,,,8.0,4.0,2.0,1.0,0.0
9676,17,1,2,6,48,1,9.0,,N,,,,,8.0,4.0,2.0,,
9677,2,1,1,1,48,3,,,,,,,,,,,,
9678,4,1,1,1,1,3,,,N,,,,,,,,,
9679,17,1,2,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
9680,7,2,3,1,48,3,7.0,,N,,,,,4.0,4.0,2.0,1.0,36.0
9681,15,1,1,6,20,2,5.0,,N,,,,,10.0,4.0,2.0,,
9682,12,1,2,1,48,1,8.0,,N,,,,,8.0,4.0,2.0,1.0,52.0
9683,10,1,1,6,20,2,2.0,,N,,,,,9.0,4.0,1.0,5.0,48.0
9684,14,1,1,6,20,2,3.0,,N,,,,,5.0,4.0,2.0,,
9685,1,1,1,1,20,3,,,,,,,,,,,,
9686,12,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9687,1,1,1,6,20,3,,,,,,,,,,,,
9688,9,1,1,6,20,2,2.0,,N,,,,,9.0,4.0,1.0,5.0,25.0
9689,6,1,1,6,48,3,,S,S,6.0,S,5.0,9.0,,,,,
9690,11,1,1,1,20,2,5.0,,N,,,,,9.0,4.0,1.0,1.0,36.0
9691,9,1,1,1,20,1,7.0,,N,,,,,10.0,4.0,2.0,1.0,38.0
9692,16,1,2,1,20,1,9.0,,N,,,,,2.0,4.0,2.0,,
9693,17,1,2,1,1,1,1.0,,N,,,,,4.0,2.0,,,
9694,15,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,2.0,,
9695,12,1,1,6,20,1,2.0,,N,,,,,8.0,2.0,,,
9696,12,1,1,1,1,1,5.0,,N,,,,,9.0,4.0,1.0,,
9697,2,1,1,6,48,3,,,,,,,,,,,,
9698,5,1,1,1,48,3,4.0,,N,,,,,2.0,4.0,2.0,5.0,40.0
9699,1,1,1,6,48,3,,,,,,,,,,,,
9700,10,2,3,6,20,1,9.0,,N,,,,,4.0,4.0,2.0,1.0,40.0
9701,13,1,1,1,48,1,2.0,,N,,,,,9.0,4.0,2.0,1.0,40.0
9702,1,1,1,6,1,3,,,,,,,,,,,,
9703,9,1,1,1,48,3,4.0,,N,,,,,10.0,4.0,2.0,,
9704,16,1,1,1,48,1,1.0,,N,,,,,2.0,4.0,2.0,,
9705,10,1,1,6,48,2,4.0,,N,,,,,9.0,4.0,2.0,1.0,39.0
9706,9,2,3,6,48,1,5.0,,N,,,,,10.0,4.0,2.0,1.0,26.0
9707,1,1,1,1,1,3,,,,,,,,,,,,
9708,10,1,1,1,20,1,8.0,,N,,,,,2.0,3.0,,,37.0
9709,13,1,1,6,20,1,9.0,,N,,,,,10.0,4.0,2.0,,
9710,11,1,2,6,48,2,5.0,,N,,,,,4.0,4.0,2.0,2.0,1.0
9711,6,2,3,6,48,2,5.0,,N,,,,,4.0,4.0,2.0,,
9712,6,1,1,6,48,3,4.0,,N,,,,,8.0,4.0,2.0,,
9713,10,1,1,6,20,1,5.0,,N,,,,,10.0,4.0,2.0,1.0,40.0
9714,5,1,1,6,20,3,3.0,,N,,,,,4.0,4.0,2.0,,
9715,12,1,3,6,20,1,5.0,,N,,,,,10.0,4.0,2.0,1.0,21.0
9716,16,1,1,6,48,2,2.0,,N,,,,,8.0,4.0,2.0,,
9717,9,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,5.0,35.0
9718,11,1,1,6,48,1,2.0,,N,,,,,9.0,4.0,1.0,,
9719,16,1,2,1,48,1,8.0,,N,,,,,4.0,2.0,,,
9720,10,1,1,1,1,1,9.0,,N,,,,,2.0,3.0,,,40.0
9721,10,1,1,6,1,2,5.0,,N,,,,,4.0,4.0,2.0,,
9722,12,1,1,1,48,1,2.0,,N,,,,,5.0,4.0,2.0,1.0,40.0
9723,10,1,1,6,48,2,2.0,,N,,,,,9.0,4.0,2.0,1.0,39.0
9724,10,1,1,6,48,1,4.0,,N,,,,,9.0,4.0,1.0,5.0,35.0
9725,16,1,2,6,20,1,4.0,,N,,,,,8.0,4.0,2.0,,
9726,13,1,1,6,48,1,3.0,,N,,,,,9.0,4.0,1.0,1.0,-0.0
9727,15,1,1,6,20,2,6.0,,N,,,,,1.0,2.0,,,
9728,5,1,1,6,1,3,5.0,,N,,,,,4.0,4.0,2.0,,
9729,6,1,1,1,48,3,9.0,,N,,,,,8.0,4.0,2.0,1.0,7.0
9730,4,1,1,6,1,3,,,N,,,,,,,,,
9731,11,1,2,6,20,2,5.0,,N,,,,,4.0,2.0,,,40.0
9732,1,1,1,6,20,3,,,,,,,,,,,,
9733,18,1,1,1,20,1,5.0,,N,,,,,4.0,2.0,,,
9734,10,1,2,6,48,2,4.0,S,S,6.0,S,1.0,25.0,4.0,4.0,2.0,,
9735,3,1,1,1,20,3,,,,,,,,,,,,
9736,10,1,3,1,20,1,7.0,,N,,,,,4.0,4.0,2.0,1.0,30.0
9737,12,1,1,6,20,1,9.0,S,S,4.0,S,4.0,5.0,8.0,4.0,2.0,5.0,5.0
9738,14,1,1,1,48,1,8.0,,N,,,,,4.0,4.0,2.0,,
9739,8,1,1,6,1,2,4.0,,N,,,,,6.0,3.0,,,40.0
9740,13,1,2,6,48,2,1.0,,N,,,,,4.0,2.0,,,
9741,9,1,1,1,20,3,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9742,12,1,1,6,20,1,9.0,,N,,,,,8.0,4.0,2.0,,
9743,10,1,1,1,48,2,7.0,,N,,,,,2.0,4.0,2.0,1.0,39.0
9744,7,1,1,6,48,3,4.0,,N,,,,,9.0,4.0,2.0,1.0,27.0
9745,17,1,2,1,20,1,7.0,,N,,,,,3.0,4.0,2.0,,
9746,12,1,1,6,20,2,4.0,,N,,,,,8.0,4.0,2.0,5.0,-0.0
9747,16,1,1,1,1,1,6.0,,N,,,,,1.0,2.0,,,
9748,9,1,1,1,1,1,3.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9749,14,1,1,6,48,1,5.0,,N,,,,,4.0,4.0,2.0,,
9750,13,1,2,6,20,2,9.0,,N,,,,,10.0,4.0,2.0,1.0,35.0
9751,16,1,1,6,20,1,8.0,,N,,,,,2.0,3.0,,,
9752,14,1,1,1,48,1,3.0,,N,,,,,9.0,4.0,1.0,,
9753,11,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9754,16,1,2,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,,
9755,4,1,1,1,1,3,,,N,,,,,,,,,
9756,10,1,1,6,48,2,5.0,,N,,,,,4.0,1.0,,,34.0
9757,11,1,1,6,1,2,4.0,,N,,,,,2.0,4.0,2.0,1.0,39.0
9758,6,1,1,6,20,3,8.0,S,S,6.0,S,7.0,5.0,2.0,4.0,2.0,,
9759,3,2,3,6,20,3,,,,,,,,,,,,
9760,10,1,1,6,1,2,2.0,,N,,,,,9.0,4.0,1.0,1.0,35.0
9761,4,1,1,1,20,3,,,N,,,,,,,,,
9762,2,1,1,6,48,3,,,,,,,,,,,,
9763,17,1,2,1,48,2,8.0,,N,,,,,2.0,4.0,2.0,,
9764,6,1,1,6,48,3,4.0,,N,,,,,4.0,4.0,2.0,1.0,33.0
9765,2,1,1,1,20,3,,,,,,,,,,,,
9766,10,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9767,17,1,1,6,48,1,5.0,,N,,,,,4.0,5.0,,,
9768,1,1,1,6,1,3,,,,,,,,,,,,
9769,12,1,1,6,48,1,9.0,,N,,,,,4.0,4.0,2.0,1.0,31.0
9770,2,1,1,6,1,3,,,,,,,,,,,,
9771,15,1,2,6,20,2,8.0,,N,,,,,2.0,4.0,2.0,,
9772,17,1,1,6,20,1,9.0,,N,,,,,9.0,4.0,2.0,,
9773,15,1,1,1,20,1,7.0,,N,,,,,3.0,2.0,,,
9774,1,1,1,1,48,3,,,,,,,,,,,,
9775,3,1,1,6,20,3,,,,,,,,,,,,
9776,7,1,1,1,20,2,8.0,S,S,6.0,S,4.0,1.0,4.0,4.0,2.0,,
9777,7,1,2,6,48,2,2.0,,N,,,,,9.0,4.0,1.0,5.0,24.0
9778,3,1,1,1,48,3,,,,,,,,,,,,
9779,10,1,1,1,48,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,-0.0
9780,11,1,1,1,1,1,7.0,,N,,,,,2.0,4.0,2.0,1.0,38.0
9781,16,1,1,6,48,2,9.0,,N,,,,,2.0,4.0,2.0,,
9782,4,1,1,1,1,3,,,N,,,,,,,,,
9783,10,1,2,6,1,1,5.0,,N,,,,,4.0,4.0,2.0,1.0,33.0
9784,11,1,1,6,20,1,5.0,,N,,,,,9.0,4.0,2.0,1.0,31.0
9785,8,1,1,1,20,1,5.0,,N,,,,,9.0,4.0,2.0,5.0,10.0
9786,13,1,1,6,48,1,9.0,,N,,,,,8.0,4.0,2.0,,
9787,14,1,2,1,1,1,4.0,,N,,,,,2.0,4.0,2.0,,
9788,3,1,1,6,48,3,,,,,,,,,,,,
9789,5,1,1,6,1,3,5.0,,N,,,,,4.0,4.0,2.0,,
9790,9,1,1,1,1,3,8.0,,N,,,,,2.0,4.0,2.0,1.0,40.0
9791,15,1,2,6,20,2,5.0,,N,,,,,9.0,4.0,2.0,,
9792,15,1,1,6,48,2,4.0,,N,,,,,5.0,4.0,2.0,,
9793,3,2,3,6,20,3,,,,,,,,,,,,
9794,4,1,1,6,20,3,,,N,,,,,,,,,
9795,13,1,1,1,1,1,1.0,,N,,,,,4.0,1.0,,,40.0
9796,16,1,1,6,20,2,7.0,,N,,,,,2.0,4.0,2.0,,
9797,15,1,2,6,48,2,4.0,,N,,,,,4.0,4.0,2.0,,
9798,12,1,2,1,20,1,4.0,,N,,,,,4.0,4.0,2.0,,
9799,10,1,1,1,20,1,6.0,,N,,,,,1.0,2.0,,,39.0
9800,14,1,1,1,20,1,2.0,,N,,,,,9.0,4.0,1.0,,
9801,2,1,1,6,20,3,,,,,,,,,,,,
9802,9,1,2,1,48,1,5.0,S,S,3.0,S,5.0,7.0,8.0,4.0,2.0,1.0,31.0
9803,11,1,1,6,1,1,1.0,,N,,,,,2.0,5.0,,,54.0
9804,4,1,1,6,1,3,,,N,,,,,,,,,
9805,15,1,2,6,1,2,,,N,,,,,,,,,
9806,9,1,1,6,48,1,4.0,,N,,,,,3.0,4.0,2.0,1.0,40.0
9807,4,1,1,6,20,3,5.0,,N,,,,,4.0,4.0,2.0,,
9808,15,1,2,1,20,1,7.0,,N,,,,,2.0,4.0,2.0,,
9809,9,1,1,1,20,1,8.0,,N,,,,,2.0,4.0,2.0,1.0,38.0
9810,9,1,1,1,20,2,2.0,,N,,,,,8.0,4.0,2.0,1.0,39.0
9811,1,1,1,6,1,3,,,,,,,,,,,,
9812,9,1,1,6,48,2,4.0,,N,,,,,9.0,4.0,2.0,1.0,40.0
9813,13,1,1,1,20,1,3.0,,N,,,,,2.0,3.0,,,
9814,4,1,1,1,48,3,,,N,,,,,,,,,
9815,14,1,1,6,1,2,6.0,,N,,,,,1.0,5.0,,,
9816,15,1,1,6,20,1,4.0,,N,,,,,4.0,4.0,2.0,,
9817,10,1,2,1,20,1,2.0,,N,,,,,2.0,4.0,2.0,1.0,38.0
9818,1,1,1,6,20,3,,,,,,,,,,,,
9819,11,1,1,1,48,1,9.0,,N,,,,,3.0,4.0,2.0,,
9820,13,1,1,1,20,1,8.0,,N,,,,,4.0,2.0,,,-0.0
9821,2,1,1,1,1,3,,,,,,,,,,,,
